timestamp_utc,tz_offset,datetime,mrid,measurement,value,units,precision,port_num,sub_sensor_index,sensor_sn,sensor_name,error_flag,error_description,depth
1719914100,7200,2024-07-02 11:55:00+02:00,50364,Vapor Pressure,1.287, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719913800,7200,2024-07-02 11:50:00+02:00,50363,Vapor Pressure,1.274, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719913500,7200,2024-07-02 11:45:00+02:00,50362,Vapor Pressure,1.293, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719913200,7200,2024-07-02 11:40:00+02:00,50361,Vapor Pressure,1.306, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719912900,7200,2024-07-02 11:35:00+02:00,50360,Vapor Pressure,1.298, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719912600,7200,2024-07-02 11:30:00+02:00,50359,Vapor Pressure,1.323, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719912300,7200,2024-07-02 11:25:00+02:00,50358,Vapor Pressure,1.329, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719912000,7200,2024-07-02 11:20:00+02:00,50357,Vapor Pressure,1.343, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719911700,7200,2024-07-02 11:15:00+02:00,50356,Vapor Pressure,1.326, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719911400,7200,2024-07-02 11:10:00+02:00,50355,Vapor Pressure,1.313, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719911100,7200,2024-07-02 11:05:00+02:00,50354,Vapor Pressure,1.319, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719910800,7200,2024-07-02 11:00:00+02:00,50353,Vapor Pressure,1.339, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719910500,7200,2024-07-02 10:55:00+02:00,50352,Vapor Pressure,1.361, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719910200,7200,2024-07-02 10:50:00+02:00,50351,Vapor Pressure,1.421, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719909900,7200,2024-07-02 10:45:00+02:00,50350,Vapor Pressure,1.41, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719909600,7200,2024-07-02 10:40:00+02:00,50349,Vapor Pressure,1.461, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719909300,7200,2024-07-02 10:35:00+02:00,50348,Vapor Pressure,1.467, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719909000,7200,2024-07-02 10:30:00+02:00,50347,Vapor Pressure,1.475, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719908700,7200,2024-07-02 10:25:00+02:00,50346,Vapor Pressure,1.491, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719908400,7200,2024-07-02 10:20:00+02:00,50345,Vapor Pressure,1.496, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719908100,7200,2024-07-02 10:15:00+02:00,50344,Vapor Pressure,1.469, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719907800,7200,2024-07-02 10:10:00+02:00,50343,Vapor Pressure,1.465, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719907500,7200,2024-07-02 10:05:00+02:00,50342,Vapor Pressure,1.512, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719907200,7200,2024-07-02 10:00:00+02:00,50341,Vapor Pressure,1.498, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719906900,7200,2024-07-02 09:55:00+02:00,50340,Vapor Pressure,1.463, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719906600,7200,2024-07-02 09:50:00+02:00,50339,Vapor Pressure,1.461, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719906300,7200,2024-07-02 09:45:00+02:00,50338,Vapor Pressure,1.442, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
